,ts,tx,ty,tz,rx,ry,rz,motor0,motor1
80,1543203908.097131,0.06766955533027649,-0.2614248374938965,-0.09790138249397277,-1.3799914591275797,-0.06254715784173123,-1.5799801649036718,709,4196
81,1543203908.1071,0.06764335174560547,-0.26142745361328124,-0.09789023370742797,-1.3811697865146222,-0.06266356630786726,-1.5798494939249925,709,4196
82,1543203908.117134,0.06761436247825622,-0.2614219306945801,-0.0979006739616394,-1.3820120816279227,-0.062354345608703926,-1.579828247575969,709,4196
83,1543203908.127135,0.0676189588546753,-0.26141197490692136,-0.0978838569164276,-1.3825603410117107,-0.062341425883318854,-1.5796662369609689,709,4196
84,1543203908.137107,0.06762041225433349,-0.26141459102630615,-0.09786853566169738,-1.3833249827357152,-0.06227374911965633,-1.5795819773768138,709,4196
85,1543203908.147138,0.06760071263313293,-0.26141565685272217,-0.09786446614265441,-1.3842308450544625,-0.06209354999835931,-1.5798963784320816,709,4205
86,1543203908.15712,0.06754296422004699,-0.2614299486160278,-0.09784050321578978,-1.385474982001413,-0.062138246864093145,-1.5798599658117383,709,4205
87,1543203908.167131,0.06753501896858215,-0.2614299486160278,-0.09782584204673767,-1.386253545341366,-0.062094718685839746,-1.579717171932482,709,4205
88,1543203908.177117,0.06751936464309692,-0.2614245952606201,-0.0978184781551361,-1.387625049317652,-0.06198526618813971,-1.579536124619472,709,4205
89,1543203908.1871,0.0674820122718811,-0.2614222213745117,-0.09782440075874328,-1.3889496633083307,-0.06181358197258567,-1.5793424169456713,709,4205
90,1543203908.197109,0.06746436557769775,-0.2614210828781128,-0.09783106822967529,-1.3896977688673873,-0.061598996811878394,-1.579571182939299,709,4205
91,1543203908.207106,0.06746941614151,-0.26141790962219236,-0.09782235388755799,-1.3908879634668174,-0.0616085260350013,-1.5792448397718355,709,4213
92,1543203908.21713,0.06744714279174804,-0.2614263393402099,-0.09778036274909972,-1.392285233889162,-0.06185859336494586,-1.579329130743123,709,4213
93,1543203908.227115,0.06740860953330993,-0.26142614555358884,-0.09776885061264037,-1.3939471759613098,-0.06163267706553542,-1.5791397755957368,709,4213
94,1543203908.237106,0.06732818808555603,-0.2614423751831055,-0.09773212804794311,-1.3964641456310212,-0.06178471485824282,-1.5791164459107017,709,4213
